regiao,setor,vab,empregos,empresas,share_nacional
JundiaA,Indústria,385.813868,6420.956446865767,606,0.0001934572492887374
JundiaA,Construção,57.8720802,1217.0347436431884,87,0.00019345724928873737
JundiaA,Serviços,2398.958044,49118.40092926313,2184,0.00046796211414057887
Piracicaba,Agropecuária,494.054014,12137.352532194904,313,0.0008360662995149356
Piracicaba,Indústria,204792.533065,4683462.358564842,136018,0.10268837749924453
Piracicaba,Construção,30718.879959749996,559221.7790875123,60975,0.10268837749924452
Piracicaba,Serviços,399108.5672139999,6958866.262635051,647956,0.07785367041003603
BraganAa Paulista,Agropecuária,100.377598,1957.5032406723299,123,0.00016986467984461679
BraganAa Paulista,Indústria,3922.2763110000005,92219.76018855604,5665,0.0019667327927062393
BraganAa Paulista,Construção,588.3414466500001,8857.61084475907,300,0.0019667327927062393
BraganAa Paulista,Serviços,7919.635931999999,176110.98390622556,9819,0.0015448746939245818
Limeira,Agropecuária,144.611055,2265.701789455616,265,0.00024471905135214797
Limeira,Indústria,467.35965699999997,10448.320260251023,292,0.0002343464586704483
Limeira,Construção,70.10394855,1133.9495302550044,118,0.0002343464586704483
Limeira,Serviços,2709.2151489999997,60840.08473910263,4599,0.0005284836272808626
Mogi GuaAu,Agropecuária,221.868821,3800.1157900397748,272,0.00037545903665345314
Mogi GuaAu,Indústria,12689.708595,251213.18291182286,14545,0.0063629545816749865
Mogi GuaAu,Construção,1903.4562892499998,37103.77290925493,2476,0.006362954581674986
Mogi GuaAu,Serviços,16236.898091,377419.84493747464,21553,0.0031673138997796867
SAo JoAo da Boa Vista,Agropecuária,94.641433,2076.2395537637194,79,0.00016015761521391206
SAo JoAo da Boa Vista,Indústria,7090.886018,174616.52380553412,10679,0.0035555572721461853
SAo JoAo da Boa Vista,Construção,1063.6329027,20335.627429221506,2106,0.003555557272146185
SAo JoAo da Boa Vista,Serviços,8528.940052,134029.13648078102,5355,0.0016637309802455965
Araras,Agropecuária,194.559238,3801.598321474469,197,0.0003292442071953405
Araras,Indústria,1572.4132319999999,32142.664250934813,2320,0.000788449467057346
Araras,Construção,235.86198479999996,3587.748928696535,173,0.0007884494670573459
Araras,Serviços,3708.986368,86465.02865996146,2158,0.0007235079022865424
Rio Claro,Agropecuária,626.762924,15647.291131988291,571,0.0010606438642189453
Rio Claro,Indústria,5424.946734,106714.45514894965,9599,0.0027202113758584743
Rio Claro,Construção,813.7420101,13482.043362420447,1573,0.0027202113758584743
Rio Claro,Serviços,13970.536847,212948.7070871893,17922,0.0027252172979649564
SAo JosA do Rio Pardo - Mococa,Agropecuária,643.164834,10638.947159483761,593,0.0010884001091032891
SAo JosA do Rio Pardo - Mococa,Indústria,1606.636716,26255.91978357088,2909,0.0008056100245822433
SAo JosA do Rio Pardo - Mococa,Construção,240.99550739999998,3846.1339824100123,394,0.0008056100245822433
SAo JosA do Rio Pardo - Mococa,Serviços,7385.251321,112457.87600895295,11559,0.0014406328740423201
Amparo,Agropecuária,130.522053,2397.3044724657393,166,0.00022087684092128904
Amparo,Indústria,3563.65631,64799.444358401925,3792,0.0017869112655718533
Amparo,Construção,534.5484465,9821.135039196199,295,0.0017869112655718533
Amparo,Serviços,4244.92079,65204.24039875112,2221,0.0008280520421005313
SAo JosA dos Campos,Agropecuária,831.137179,13666.442101688179,646,0.0014064976013651266
SAo JosA dos Campos,Indústria,25310.372926,476888.903886202,47870,0.012691288548332045
SAo JosA dos Campos,Construção,3796.5559389,74578.15856786765,6408,0.012691288548332045
SAo JosA dos Campos,Serviços,21267.832208,379945.0246757253,26070,0.004148692699372101
TaubatA - Pindamonhangaba,Agropecuária,295.512922,5063.2338319056635,168,0.0005000837725313691
TaubatA - Pindamonhangaba,Indústria,696.542545,13264.792275878159,677,0.0003492648034317848
TaubatA - Pindamonhangaba,Construção,104.48138175,1802.66537175617,153,0.0003492648034317848
TaubatA - Pindamonhangaba,Serviços,4118.519993,73778.4579233547,7879,0.0008033951772832764
Caraguatatuba - Ubatuba - SAo SebastiAo,Agropecuária,230.37964399999998,5303.895619368846,249,0.00038986153534752626
Caraguatatuba - Ubatuba - SAo SebastiAo,Indústria,447.132662,9056.287138963187,525,0.0002242041098887372
Caraguatatuba - Ubatuba - SAo SebastiAo,Construção,67.06989929999999,1493.2017314378143,85,0.00022420410988873717
Caraguatatuba - Ubatuba - SAo SebastiAo,Serviços,2201.038756,52374.94301907698,3185,0.00042935421573513343
GuaratinguetA,Agropecuária,196.794748,3487.8328180062663,118,0.0003330272643515741
GuaratinguetA,Indústria,9489.259549,149597.98265878775,11802,0.00475816501789517
GuaratinguetA,Construção,1423.38893235,31199.526779458207,2637,0.00475816501789517
GuaratinguetA,Serviços,14487.849117000002,217487.20239955,28075,0.0028261288350156072
Cruzeiro,Agropecuária,171.08158600000002,2884.270073500504,186,0.0002895139892986807
Cruzeiro,Indústria,15669.713876,353294.60660187714,27938,0.007857207827460778
Cruzeiro,Construção,2350.4570814,44415.61323329369,2669,0.007857207827460777
Cruzeiro,Serviços,16839.00567,404426.5406198397,18352,0.003284766364741973
Curitiba,Agropecuária,1980.917167,38508.667616899605,1227,0.0033522206854477653
Curitiba,Indústria,168352.131899,3489354.3756724563,277752,0.08441619923593632
Curitiba,Construção,25252.81978485,557185.9126306612,36334,0.08441619923593632
Curitiba,Serviços,945094.7657999999,20650825.487559553,718494,0.18435859925650422
ParanaguA,Agropecuária,317.471274,6464.351426129735,301,0.0005372429445649079
ParanaguA,Indústria,18002.061915,361497.3974275977,18330,0.009026708650093002
ParanaguA,Construção,2700.3092872499997,51059.24991434894,4528,0.009026708650093002
ParanaguA,Serviços,51525.786827,796377.6728177958,33031,0.010051078715872578
UniAo da VitAria,Agropecuária,1909.09005,42780.4865518628,2172,0.0032306707532271635
UniAo da VitAria,Indústria,29275.689975,686741.5420608812,56128,0.014679603102274605
UniAo da VitAria,Construção,4391.35349625,86369.20093168892,2233,0.014679603102274605
UniAo da VitAria,Serviços,54615.639872,882382.960704866,28424,0.010653812959990898
Guarapuava,Agropecuária,3209.984754,76958.60223431604,3883,0.0054321187536716204
Guarapuava,Indústria,1176.099147,28615.459398783274,882,0.0005897271320206934
Guarapuava,Construção,176.41487204999999,2812.3904316494427,329,0.0005897271320206934
Guarapuava,Serviços,6126.4255490000005,149322.56139853186,4237,0.0011950751115490943
Pitanga,Agropecuária,1140.0688559999999,21924.92009587557,741,0.0019292893542367736
Pitanga,Indústria,2612.82994,41928.09886712547,2972,0.0013101418455275869
Pitanga,Construção,391.924491,7854.683390372342,593,0.0013101418455275867
Pitanga,Serviços,5526.605592,135441.1817721416,4415,0.0010780688905009735
Cascavel,Agropecuária,1145.274014,27692.155569210227,1258,0.0019380978186235255
Cascavel,Indústria,2030.177148,37257.08530575815,3074,0.0010179843681019105
Cascavel,Construção,304.5265722,6452.7520162431665,570,0.0010179843681019103
Cascavel,Serviços,5207.465532999999,80250.61648873948,8523,0.001015814589267938
Foz do IguaAu,Agropecuária,1418.631936,30821.589098462595,1488,0.002400689640192315
Foz do IguaAu,Indústria,1000.678197,23045.24563012947,896,0.0005017664409482378
Foz do IguaAu,Construção,150.10172955,3419.049341939546,205,0.0005017664409482378
Foz do IguaAu,Serviços,5339.4806770000005,103036.44698756817,9568,0.001041566638595906
Toledo,Agropecuária,385.94006,9225.338116781835,247,0.0006531097180778543
Toledo,Indústria,1542.716821,27822.338743187862,2094,0.0007735589033365836
Toledo,Construção,231.40752314999997,3902.148614460608,291,0.0007735589033365835
Toledo,Serviços,3881.103407,79987.4684896028,5600,0.0007570825842829637
Francisco BeltrAo,Agropecuária,1142.613358,17609.10554969296,1449,0.0019335953052278905
Francisco BeltrAo,Indústria,6937.170665000001,120345.10183863623,13491,0.003478480339896494
Francisco BeltrAo,Construção,1040.57559975,25411.114752641573,1276,0.003478480339896494
Francisco BeltrAo,Serviços,19138.105768,349235.3375216553,23395,0.003733249298894069
Pato Branco,Agropecuária,710.424123,11672.150627321376,1382,0.001202220103008319
Pato Branco,Indústria,2834.336111,69608.28850424028,4478,0.0014212108819110605
Pato Branco,Construção,425.15041665,10613.19004018923,781,0.0014212108819110605
Pato Branco,Serviços,8489.805253,166033.26275386167,12073,0.001656096997933021
Laranjeiras do Sul - Quedas do IguaAu,Agropecuária,604.9713409999999,13821.603272080805,946,0.0010237669081714176
Laranjeiras do Sul - Quedas do IguaAu,Indústria,1927.997349,35598.19333966632,1259,0.0009667487218824332
Laranjeiras do Sul - Quedas do IguaAu,Construção,289.19960234999996,6303.382190844,276,0.0009667487218824331
Laranjeiras do Sul - Quedas do IguaAu,Serviços,5762.235809,91854.26685652808,10417,0.001124033018459988
Dois Vizinhos,Agropecuária,482.139228,7767.642630916449,272,0.0008159034210476992
Dois Vizinhos,Indústria,4196.054434000001,79370.69392868943,7939,0.0021040123644996867
Dois Vizinhos,Construção,629.4081651,11913.276794766607,913,0.0021040123644996862
Dois Vizinhos,Serviços,4372.471481,92501.26324951634,5247,0.0008529332154790064
Marechal CAndido Rondon,Agropecuária,820.904733,14892.89741278403,713,0.001389181674321153
Marechal CAndido Rondon,Indústria,2970.504739,61070.325797912345,2432,0.0014894894234493891
Marechal CAndido Rondon,Construção,445.57571085,6747.585905646499,299,0.0014894894234493894
Marechal CAndido Rondon,Serviços,10381.548595,206975.24492126497,20020,0.0020251172965363275
MaringA,Agropecuária,728.30961,13057.534411727289,590,0.0012324869412636045
MaringA,Indústria,1928.712912,31039.880202121727,2023,0.0009671075240436681
MaringA,Construção,289.30693679999996,6379.906280619023,546,0.000967107524043668
MaringA,Serviços,6623.69599,141325.14399114918,5209,0.0012920771110013106
Campo MourAo,Agropecuária,604.7695689999999,14281.194400108981,749,0.0010234254581181735
Campo MourAo,Indústria,1751.0380129999999,27955.996597011028,2897,0.0008780166434945163
Campo MourAo,Construção,262.65570195,4190.190559662491,407,0.0008780166434945163
Campo MourAo,Serviços,5803.164719,129139.7109489983,9137,0.0011320169760373094
Umuarama,Agropecuária,1192.649942,28035.644105420524,2188,0.0020182700582706786
Umuarama,Indústria,1116.137411,26056.100003556294,1333,0.0005596607360944136
Umuarama,Construção,167.42061164999998,3669.207962006102,195,0.0005596607360944135
Umuarama,Serviços,2961.5766200000003,63026.99921991408,5145,0.0005777115026045491
ParanavaA,Agropecuária,331.189867,5960.555262402055,211,0.0005604583278206777
ParanavaA,Indústria,191.90038099999998,3661.6189145006083,98,9.622391242224781e-05
ParanavaA,Construção,28.785057149999997,439.05031252732624,41,9.622391242224781e-05
ParanavaA,Serviços,1069.4483759999998,21001.634008596156,1074,0.00020861612159031516
Cianorte,Agropecuária,1759.957936,39082.33227939913,1430,0.002978300908721013
Cianorte,Indústria,4765.867754,93108.34864967408,7807,0.002389731792022398
Cianorte,Construção,714.8801631,12771.303247567836,1074,0.002389731792022398
Cianorte,Serviços,12996.848425999999,199454.06520660187,15452,0.0025352809657539863
Paranacity - Colorado,Agropecuária,313.177017,7432.457223819272,606,0.0005299759586536141
Paranacity - Colorado,Indústria,639.976655,13967.924031048107,959,0.0003209011742556317
Paranacity - Colorado,Construção,95.99649825,2240.672215837978,103,0.0003209011742556317
Paranacity - Colorado,Serviços,2628.3025,47012.85333821541,4504,0.0005127000855963985
Loanda,Agropecuária,404.892835,8383.381260369704,652,0.0006851826817837805
Loanda,Indústria,456.873041,7915.691327991818,352,0.00022908819282266063
Loanda,Construção,68.53095615,1645.7140909982072,77,0.0002290881928226606
Loanda,Serviços,2549.542417,47288.26395652864,4977,0.0004973364426003282
Londrina,Agropecuária,260.72769800000003,4780.0490628681455,355,0.0004412182382307448
Londrina,Indústria,251.777488,6020.847224835107,493,0.00012624787313583058
Londrina,Construção,37.7666232,686.8872470375147,50,0.00012624787313583058
Londrina,Serviços,1788.652705,27589.753866427545,3197,0.0003489105211275071
Santo AntAnio da Platina,Agropecuária,917.103671,18815.169629489574,1195,0.0015519749880719175
Santo AntAnio da Platina,Indústria,2175.570069,36880.66431012172,3055,0.0010908882134419507
Santo AntAnio da Platina,Construção,326.33551035,5858.1472454770565,641,0.0010908882134419507
Santo AntAnio da Platina,Serviços,8774.380527,147891.23854351064,8208,0.0017116087844714495
Apucarana,Agropecuária,839.078126,13640.002261652617,925,0.0014199357234829528
Apucarana,Indústria,1341.644456,28722.228760266553,2335,0.0006727359162248788
Apucarana,Construção,201.2466684,3891.9267167631665,105,0.0006727359162248788
Apucarana,Serviços,5765.023579000001,137125.5912258799,6272,0.001124576825695884
CornAlio ProcApio a Bandeirantes,Agropecuária,1015.523663,19231.431946220313,1240,0.0017185268957135983
CornAlio ProcApio a Bandeirantes,Indústria,1682.257603,25821.019964093575,988,0.0008435283318313607
CornAlio ProcApio a Bandeirantes,Construção,252.33864044999999,6294.607799061819,323,0.0008435283318313606
CornAlio ProcApio a Bandeirantes,Serviços,4511.332792,109569.78665293618,4514,0.0008800207390938599
IvaiporA,Agropecuária,2137.534617,37151.58398277296,3611,0.0036172576412267852
IvaiporA,Indústria,6202.22709,119949.67657469968,11221,0.0031099602471922816
IvaiporA,Construção,930.3340635,20991.976510809163,885,0.003109960247192281
IvaiporA,Serviços,26006.394769000002,514569.82872727996,27380,0.0050730389002483665
Ibaiti,Agropecuária,758.192059,15098.508505509997,1086,0.001283055720886704
Ibaiti,Indústria,1889.588293,34565.40301913508,2899,0.000947489408161919
Ibaiti,Construção,283.43824395,5617.785225278826,492,0.000947489408161919
Ibaiti,Serviços,6667.7204249999995,104680.01926995731,3589,0.00130066490924479
Ponta Grossa,Agropecuária,621.849362,9579.835391441917,1095,0.0010523288551665601
Ponta Grossa,Indústria,1308.5208039999998,21123.511147690988,666,0.0006561268434729439
Ponta Grossa,Construção,196.27812059999997,2978.7449861888754,218,0.0006561268434729439
Ponta Grossa,Serviços,4069.984679,70694.24292568512,7566,0.0007939274468214106
TelAmaco Borba,Agropecuária,638.1720859999999,13617.860597128873,544,0.0010799510969983683
TelAmaco Borba,Indústria,692.650045,12866.993093770383,1056,0.0003473130012667667
TelAmaco Borba,Construção,103.89750674999999,1705.760629153398,61,0.00034731300126676667
TelAmaco Borba,Serviços,2396.030586,51532.97431734513,3402,0.00046739105811975174
Irati,Agropecuária,365.934308,8421.910716685068,451,0.0006192548468093586
Irati,Indústria,1095.47452,19294.027638292864,1785,0.0005492998175615085
Irati,Construção,164.321178,2703.708451764109,97,0.0005492998175615086
Irati,Serviços,2776.3181689999997,42256.34757773195,1933,0.0005415733397845705
FlorianApolis,Agropecuária,190.528702,2934.440602699901,101,0.0003224235049581521
FlorianApolis,Indústria,277.946487,5874.638502196209,319,0.00013936969944400185
FlorianApolis,Construção,41.691973049999994,880.3410171021097,23,0.00013936969944400182
FlorianApolis,Serviços,1198.344869,20619.010791985744,1435,0.00023375981908867224
CriciAma,Agropecuária,2750.286423,50616.40220308098,4531,0.004654191094748962
CriciAma,Indústria,13271.896493,263288.415905352,13116,0.006654878948987444
CriciAma,Construção,1990.78447395,34338.85067379776,1072,0.006654878948987444
CriciAma,Serviços,47817.301005,846671.5775645642,83301,0.009327668454545189
TubarAo,Agropecuária,1322.630334,30040.68466655993,1584,0.0022382302696433176
TubarAo,Indústria,4205.435444,96557.40758278528,7081,0.002108716250338622
TubarAo,Construção,630.8153166,14014.971126462688,1066,0.002108716250338622
TubarAo,Serviços,11972.260704,185952.33616855732,20971,0.0023354157627302028
AraranguA,Agropecuária,1874.3620959999998,44656.10533693053,2022,0.0031719021344775037
AraranguA,Indústria,2779.147043,42624.8618216281,4051,0.0013935376275995043
AraranguA,Construção,416.87205645,7632.635704105455,260,0.0013935376275995045
AraranguA,Serviços,9919.625167,172205.4193340851,17415,0.001935010400136624
Lages,Agropecuária,513.340721,9930.489102497233,325,0.0008687043619420913
Lages,Indústria,2445.246038,45236.911665678475,1823,0.001226110857025138
Lages,Construção,366.78690570000003,8232.553375313139,450,0.001226110857025138
Lages,Serviços,3904.402824,96739.56185065223,2709,0.0007616275759991934
Curitibanos,Agropecuária,502.236757,7966.78909448519,794,0.0008499136025749848
Curitibanos,Indústria,1331.237266,28467.915487537663,1886,0.0006675174766683587
Curitibanos,Construção,199.6855899,3220.474696428252,343,0.0006675174766683586
Curitibanos,Serviços,2846.0993769999995,68976.66369809418,3301,0.0005551854834836387
ChapecA,Agropecuária,1140.397953,25429.915295375627,1279,0.001929846270896035
ChapecA,Indústria,6656.682182,134861.43057298876,4048,0.0033378360166127314
ChapecA,Construção,998.5023272999999,21195.727403848327,1151,0.0033378360166127314
ChapecA,Serviços,16342.729275999998,289990.1271289212,26704,0.003187958272947641
JoaAaba - Herval d'Oeste,Agropecuária,857.743115,19603.482293239347,1211,0.0014515216793531888
JoaAaba - Herval d'Oeste,Indústria,6980.560537,127284.69916169613,7466,0.0035002371661288535
JoaAaba - Herval d'Oeste,Construção,1047.08408055,17488.206905185012,1353,0.003500237166128853
JoaAaba - Herval d'Oeste,Serviços,14451.791257,286737.4757700391,15002,0.0028190950678185574
SAo Miguel do Oeste,Agropecuária,1891.025826,28421.89171490626,2498,0.0032001014460556424
SAo Miguel do Oeste,Indústria,75546.28920300001,1253112.9308631157,108562,0.037880901946178415
SAo Miguel do Oeste,Construção,11331.94338045,191557.46371852705,19269,0.037880901946178415
SAo Miguel do Oeste,Serviços,132899.64945,2137198.8082227446,77611,0.025924588835853697
ConcArdia,Agropecuária,1284.254306,29695.82934917857,1626,0.0021732881726036174
ConcArdia,Indústria,26979.324077,584097.3439726655,41219,0.013528144674171806
ConcArdia,Construção,4046.89861155,65044.288679788144,3426,0.013528144674171806
ConcArdia,Serviços,57864.960643,973363.2656747568,91453,0.011287654398494211
XanxerA,Agropecuária,479.130798,11842.212650999603,493,0.0008108123847112356
XanxerA,Indústria,12475.80101,279415.0860971189,12332,0.006255695676725264
XanxerA,Construção,1871.3701514999998,32594.304754850655,3271,0.006255695676725263
XanxerA,Serviços,21215.266219,403080.60234593943,25720,0.004138438709559376
Maravilha,Agropecuária,754.013436,11514.796404924133,416,0.0012759844174063562
Maravilha,Indústria,4796.487367000001,102338.2729008584,9050,0.002405085273575492
Maravilha,Construção,719.4731050500001,16578.123055389966,1004,0.0024050852735754916
Maravilha,Serviços,12347.138151000001,190572.2805788978,15110,0.0024085426951000726
SAo LourenAo do Oeste,Agropecuária,244.249268,5522.063557785818,297,0.00041333250185068187
SAo LourenAo do Oeste,Indústria,6990.25377,115001.64771696797,9144,0.003505097608814897
SAo LourenAo do Oeste,Construção,1048.5380655,22749.89366674306,1685,0.0035050976088148965
SAo LourenAo do Oeste,Serviços,11902.688799,274984.66500495304,14007,0.0023218444475377525
CaAador,Agropecuária,618.116912,10704.403917482565,855,0.0010460125910108265
CaAador,Indústria,5473.325049,89465.6595476797,8541,0.0027444695389816413
CaAador,Construção,820.99875735,18956.32555146987,718,0.0027444695389816413
CaAador,Serviços,9484.418472000001,155914.13353866796,8349,0.0018501151075366949
Videira,Agropecuária,1000.184488,24441.527080216747,1471,0.0016925690714343646
Videira,Indústria,2441.90057,60233.83417586574,1523,0.001224433351132935
Videira,Construção,366.2850855,7082.286009461356,627,0.001224433351132935
Videira,Serviços,6930.501389999999,112981.91823541999,11246,0.0013519253038335422
Joinville,Agropecuária,358.10687,6992.545238645761,259,0.0006060088110766288
Joinville,Indústria,2813.288908,44254.25793495044,2354,0.0014106572592050936
Joinville,Construção,421.9933362,8952.612145168296,837,0.0014106572592050936
Joinville,Serviços,7247.147775,141814.76000740653,7592,0.0014136931668147976
Mafra,Agropecuária,233.77288000000001,3664.676369867131,118,0.00039560376228124145
Mafra,Indústria,7636.481363999999,189465.28380481803,9651,0.0038291331687541753
Mafra,Construção,1145.4722046,24137.62889192596,1949,0.0038291331687541753
Mafra,Serviços,7721.621862000001,170554.88269634318,12582,0.0015062483064983664
SAo Bento do Sul - Rio Negrinho,Agropecuária,1105.435818,19286.582008687707,1055,0.0018706813577402204
SAo Bento do Sul - Rio Negrinho,Indústria,1350.831113,32557.098725458996,2397,0.0006773423483435374
SAo Bento do Sul - Rio Negrinho,Construção,202.62466694999998,4279.786417816078,261,0.0006773423483435373
SAo Bento do Sul - Rio Negrinho,Serviços,4180.111928,89954.3134323104,5055,0.0008154098484813398
Blumenau,Agropecuária,289.711399,4873.895617672551,257,0.000490266105376132
Blumenau,Indústria,2308.074933,50726.621705290825,2467,0.0011573296470785929
Blumenau,Construção,346.21123995,7548.750554461303,282,0.0011573296470785929
Blumenau,Serviços,3582.864513,87561.83636329362,5990,0.0006989054503792461
ItajaA,Agropecuária,128.47517,2283.245463524782,133,0.00021741298910173872
ItajaA,Indústria,23766.331252,554822.5772475216,39885,0.011917065328758152
ItajaA,Construção,3564.9496878,57107.79248285669,3475,0.011917065328758152
ItajaA,Serviços,33167.584523000005,547226.521300286,50225,0.006469964330197108
Brusque,Agropecuária,211.498365,3909.154145730418,124,0.0003579095612388025
Brusque,Indústria,11250.865392000002,263971.85890633747,13255,0.005641480650079101
Brusque,Construção,1687.6298088,35136.99310327151,2791,0.0056414806500791
Brusque,Serviços,16156.561926000002,339739.28718563955,19855,0.003151642812196737
Rio do Sul,Agropecuária,66.083129,1223.4468567090544,65,0.0001118296290644005
Rio do Sul,Indústria,20811.099514,388210.2392165562,26533,0.010435234190836862
Rio do Sul,Construção,3121.6649271,54571.15407065985,3804,0.010435234190836862
Rio do Sul,Serviços,15280.897313,294243.62686172134,18604,0.0029808278766865213
Ibirama - Presidente GetAlio,Agropecuária,133.851828,2580.8499749179987,263,0.00022651167554175495
Ibirama - Presidente GetAlio,Indústria,4218.691366,99277.6381468383,4706,0.0021153631192554903
Ibirama - Presidente GetAlio,Construção,632.8037049,11335.386567866199,605,0.0021153631192554903
Ibirama - Presidente GetAlio,Serviços,7589.777924999999,177703.60700881528,8260,0.0014805296543320854
Ituporanga,Agropecuária,86.588071,1307.433838957807,104,0.00014652925804000555
Ituporanga,Indústria,1136.670517,21007.140873794706,1380,0.0005699565770052284
Ituporanga,Construção,170.50057755,3441.253935213701,167,0.0005699565770052284
Ituporanga,Serviços,3005.778614,69701.60887468315,3003,0.0005863339370873878
Porto Alegre,Agropecuária,3384.845111,51126.36078225005,6343,0.005728027394156526
Porto Alegre,Indústria,50929.478902,889640.9977576742,74839,0.02553738399079451
Porto Alegre,Construção,7639.4218353,166361.78422125298,12402,0.025537383990794506
Porto Alegre,Serviços,103402.438261,1980421.2577283836,157417,0.020170600205756763
Novo Hamburgo - SAo Leopoldo,Agropecuária,222.35292,4774.801997603605,433,0.0003762782565121322
Novo Hamburgo - SAo Leopoldo,Indústria,3569.927348,81733.17131617012,5523,0.0017900557294242133
Novo Hamburgo - SAo Leopoldo,Construção,535.4891022,9476.34567122483,719,0.0017900557294242133
Novo Hamburgo - SAo Leopoldo,Serviços,10720.941040000002,220138.1045537354,14132,0.0020913222084908197
TramandaA - OsArio,Agropecuária,1816.926705,35264.20388244157,3488,0.0030747066994565807
TramandaA - OsArio,Indústria,929.138767,19915.448976068063,602,0.0004658946838876955
TramandaA - OsArio,Construção,139.37081505,3175.0499658084796,276,0.0004658946838876955
TramandaA - OsArio,Serviços,2895.1733289999997,71143.37288791237,4464,0.0005647582854693134
Taquara - ParobA - Igrejinha,Agropecuária,3242.514035,61597.79362885386,5620,0.005487166652931379
Taquara - ParobA - Igrejinha,Indústria,3170.433527,53736.25472503013,3234,0.0015897389908913536
Taquara - ParobA - Igrejinha,Construção,475.56502905,10780.640939277135,412,0.0015897389908913536
Taquara - ParobA - Igrejinha,Serviços,6992.082779,107182.68675178896,9721,0.001363937917834954
CamaquA,Agropecuária,983.4589470000001,22738.080682425763,1265,0.0016642651597668131
CamaquA,Indústria,185.626816,3604.9797623235877,236,9.30781814654381e-05
CamaquA,Construção,27.844022399999997,630.4187757807033,25,9.30781814654381e-05
CamaquA,Serviços,1166.343588,21027.38573010798,630,0.00022751736430734687
Charqueadas - Triunfo - SAo JerAnimo,Agropecuária,4558.335633,102189.88223566368,7157,0.007713874792300304
Charqueadas - Triunfo - SAo JerAnimo,Indústria,5378.539076999999,85432.49621796429,3366,0.002696941352632779
Charqueadas - Triunfo - SAo JerAnimo,Construção,806.7808615499999,14400.859084434665,653,0.002696941352632779
Charqueadas - Triunfo - SAo JerAnimo,Serviços,13767.074182999999,250026.0442032204,11574,0.002685528059283917
Montenegro,Agropecuária,1448.733203,34861.173471083916,814,0.002451628716079271
Montenegro,Indústria,12474.619717000001,283071.25607141154,23075,0.0062551033452583615
Montenegro,Construção,1871.19295755,41898.30408576318,3534,0.006255103345258361
Montenegro,Serviços,9337.805687,202103.7084845571,7992,0.001821515512391529
Torres,Agropecuária,4030.8739,61585.304245536216,8038,0.006821274050784935
Torres,Indústria,3440.3462,82235.21056528618,6120,0.0017250803241032288
Torres,Construção,516.05193,10293.162011974704,571,0.0017250803241032288
Torres,Serviços,8615.389241,186111.8976440163,7864,0.001680594528714633
Pelotas,Agropecuária,2830.832465,57582.796450406735,3551,0.004790495687702871
Pelotas,Indústria,1796.495783,30755.43259187004,1537,0.000900810368325061
Pelotas,Construção,269.47436745,5125.770836828062,487,0.0009008103683250609
Pelotas,Serviços,5639.896618000001,110604.09363476832,3617,0.0011001684466698332
BagA,Agropecuária,3117.4985699999997,74502.44645203972,5274,0.00527560837338527
BagA,Indústria,3683.559611,63780.055834270424,2402,0.0018470339431530013
BagA,Construção,552.53394165,11084.87558683624,539,0.001847033943153001
BagA,Serviços,6691.0252,112563.2689999829,10638,0.0013052109461402024
Santa Maria,Agropecuária,1094.679684,21081.95858838796,555,0.0018524792160803274
Santa Maria,Indústria,880.4085210000001,15708.37947668345,881,0.0004414600532789184
Santa Maria,Construção,132.06127815,2172.642174132081,205,0.00044146005327891835
Santa Maria,Serviços,1626.5995469999998,26990.15935507982,1969,0.00031729898935832653
SAo Gabriel - CaAapava do Sul,Agropecuária,1101.7990280000001,20011.783621816798,900,0.0018645269748767048
SAo Gabriel - CaAapava do Sul,Indústria,622.517022,13449.746107676032,1046,0.00031214645377012837
SAo Gabriel - CaAapava do Sul,Construção,93.3775533,2328.429611021745,138,0.00031214645377012837
SAo Gabriel - CaAapava do Sul,Serviços,1785.105989,43820.2983742099,2688,0.00034821866712790616
Cachoeira do Sul,Agropecuária,939.981156,21666.302736824986,1717,0.0015906895692394708
Cachoeira do Sul,Indústria,785.037063,12689.286935658494,511,0.0003936382888074133
Cachoeira do Sul,Construção,117.75555944999999,2091.471197645658,84,0.0003936382888074133
Cachoeira do Sul,Serviços,2139.642345,44299.9778591142,2080,0.0004173776851892729
Santiago,Agropecuária,2547.463003,52297.63059301982,3227,0.004310961768786308
Santiago,Indústria,6218.082895,147806.57406390528,11853,0.003117910766017485
Santiago,Construção,932.7124342499999,18627.49223537252,1779,0.0031179107660174845
Santiago,Serviços,21992.866342,529150.121787809,36701,0.0042901243125757224
Uruguaiana,Agropecuária,4743.430792,106509.84589404149,8440,0.008027103346786371
Uruguaiana,Indústria,2132.544821,47364.12250390617,2163,0.0010693142193001803
Uruguaiana,Construção,319.88172314999997,7962.59010696425,332,0.0010693142193001803
Uruguaiana,Serviços,7415.971642,166088.3033122204,5715,0.0014466254533615764
Santana do Livramento,Agropecuária,2049.496153,48495.60883706578,2547,0.0034682739456678244
Santana do Livramento,Indústria,1515.070948,27823.106817974454,2187,0.0007596965334521352
Santana do Livramento,Construção,227.2606422,4353.7309982524,122,0.0007596965334521352
Santana do Livramento,Serviços,5792.634172,138116.83050493215,5770,0.0011299627937853512
SAo Borja,Agropecuária,1336.066335,24420.80664182399,1369,0.0022609674346455817
SAo Borja,Indústria,1244.686782,26131.484940168542,724,0.000624118781214392
SAo Borja,Construção,186.7030173,3822.5448876801192,267,0.000624118781214392
SAo Borja,Serviços,3569.281224,78546.79775980402,3499,0.0006962557730940095
